"id","price_doc"
30636,5450445
30637,10283566
30638,6456526.5
30639,8227467.5
30640,4885813.5
30641,8330924
30642,7182249.5
30643,7844373
30644,10543332
30645,7599108.5
30646,5612614
30647,5007514.5
30648,26745604
30649,2696590.75
30650,5222116.5
30651,3599989.5
30652,4754388
30653,7952372.5
30654,4839120
30655,14530198
30656,4080821.25
30657,6699220
30658,10473786
30659,5150484.5
30660,9300618
30661,7118683.5
30662,9645828
30663,17516574
30664,14607830
30665,6384469.5
30666,2794329
30667,4809395
30668,9511836
30669,5597466.5
30670,2736341
30671,7948589.5
30672,16218840
30673,10964746
30674,12048876
30675,2167956.5
30676,7053483
30677,4371394.5
30678,21502906
30679,6415017.5
30680,5761032.5
30681,2588616.75
30682,9253890
30683,10440016
30684,4927047.5
30685,7100113.5
30686,10499772
30687,5425357.5
30688,4938149.5
30689,15690800
30690,26437982
30691,4798821.5
30692,6721603
30693,12098472
30694,6143629
30695,7712470
30696,7299814
30697,13316040
30698,7667762
30699,5784102
30700,5308327.5
30701,10505512
30702,6547190.5
30703,4096511
30704,12114990
30705,9952972
30706,25667246
30707,3714566
30708,14724536
30709,6575307.5
30710,6761710
30711,4943400
30712,4192982.75
30713,6467534.5
30714,7675789.5
30715,4202502
30716,10561652
30717,7197140.5
30718,9629414
30719,14372004
30720,7391685.5
30721,5132784
30722,7288329
30723,6555060.5
30724,12244180
30725,7678381.5
30726,12307628
30727,10353140
30728,13523338
30729,3672584.25
30730,6636798
30731,6569296.5
30732,4576138.5
30733,10429350
30734,7478668.5
30735,5828762.5
30736,5625273.5
30737,7654737.5
30738,6854122
30739,5245268.5
30740,7112928
30741,11361884
30742,4464579.5
30743,5447549
30744,10723486
30745,7177999
30746,5945256
30747,16409092
30748,17483364
30749,5953757.5
30750,6848136
30751,3362101.75
30752,7071007
30753,9965764
30754,6618193
30755,5097332
30756,6111563
30757,5658842
30758,11032966
30759,6511886.5
30760,4651149.5
30761,10416878
30762,6983062
30763,12205924
30764,6462895
30765,5633498.5
30766,3877415.75
30767,10463332
30768,4730856
30769,7287162
30770,6336214
30771,3164421.25
30772,8710268
30773,8126687
30774,5748011.5
30775,13833560
30776,6101230
30777,6346428
30778,9979186
30779,6981842
30780,8354734
30781,7187825
30782,5798812
30783,5821321.5
30784,3924353.75
30785,5832494
30786,4403047
30787,6471703.5
30788,5847301.5
30789,7958070.5
30790,7074035
30791,11055964
30792,7883015.5
30793,14411566
30794,13698408
30795,12832210
30796,11468516
30797,14937752
30798,3057583.75
30799,11604340
30800,13796264
30801,6434644.5
30802,21129360
30803,2727815.75
30804,4380981.5
30805,16783268
30806,7528314
30807,6427022.5
30808,10870588
30809,5381858
30810,11624288
30811,4546253
30812,5879647.5
30813,5269336
30814,2996219.75
30815,4350502.5
30816,8614562
30817,1940793.75
30818,8100920.5
30819,8851638
30820,5684401.5
30821,28821222
30822,9680292
30823,9602874
30824,3725165.5
30825,5739895
30826,11913560
30827,5354485.5
30828,6146352.5
30829,5933005.5
30830,9106566
30831,7337748.5
30832,5890833
30833,5776270.5
30834,4353507.5
30835,8439128
30836,6912898.5
30837,5391132
30838,4883950.5
30839,6491472
30840,11916644
30841,11949530
30842,8239755
30843,5876132.5
30844,6229862
30845,10017770
30846,4763435
30847,6273049
30848,8532036
30849,4624512.5
30850,4132661
30851,5626315.5
30852,6936909
30853,4706282.5
30854,6773979
30855,9293250
30856,9773048
30857,2604105
30858,4608594
30859,6271598
30860,6348313
30861,9561468
30862,6595799
30863,5481633
30864,6869459
30865,10910838
30866,6887833
30867,6421038
30868,8306095
30869,5633305
30870,3967993.5
30871,9273552
30872,5696982.5
30873,4572300
30874,5110087.5
30875,7042079.5
30876,5277582.5
30877,9939686
30878,6109575.5
30879,10550156
30880,6686696
30881,1962099.625
30882,10481788
30883,4241286.5
30884,6181242
30885,5448997
30886,7950803.5
30887,6022664
30888,4693329.5
30889,5701937
30890,7704487
30891,3826068.25
30892,3939464.25
30893,4673862.5
30894,6214769
30895,4660056
30896,6732767.5
30897,8373791
30898,7585805.5
30899,7499712.5
30900,3903206.5
30901,7262828.5
30902,2091317.375
30903,8071577.5
30904,8183433.5
30905,6178852
30906,6440585
30907,13204950
30908,4283177
30909,13941298
30910,7524337.5
30911,4648527.5
30912,7239448.5
30913,23944642
30914,6277476.5
30915,8812526
30916,6229393
30917,9005990
30918,6978389.5
30919,5117682
30920,5536789
30921,4345272
30922,6133438
30923,4069617.75
30924,5580947.5
30925,14717280
30926,7240055.5
30927,8328634.5
30928,4760112
30929,5534733
30930,10242838
30931,11996290
30932,5610336.5
30933,4426474
30934,14305456
30935,7556077.5
30936,7613317.5
30937,9253742
30938,4437724
30939,10459682
30940,7166452
30941,6684825
30942,4358637
30943,6594982.5
30944,5445118
30945,4137890
30946,14789378
30947,7778491.5
30948,8586552
30949,6548772
30950,6956700.5
30951,17177432
30952,8006227.5
30953,11070218
30954,5059319.5
30955,7242116
30956,8730686
30957,6603263
30958,30441218
30959,9022468
30960,8141252.5
30961,10490764
30962,11066358
30963,4366226
30964,5127414.5
30965,7309231
30966,12828292
30967,11665670
30968,3495878.5
30969,4002275
30970,6513109.5
30971,12308544
30972,4128761.5
30973,5480343.5
30974,5413138.5
30975,7625428.5
30976,5621685
30977,7699897.5
30978,8163331.5
30979,4173648
30980,7527011.5
30981,5929941
30982,7055985.5
30983,4366964.5
30984,6191551.5
30985,3803998
30986,10678262
30987,9318274
30988,6370608
30989,8360042.5
30990,13872520
30991,9573062
30992,2952377
30993,7812906.5
30994,5971858
30995,7472763.5
30996,6077488.5
30997,7456938
30998,5518365.5
30999,7900068
31000,8627684
31001,6722859
31002,10796722
31003,10811606
31004,4641238
31005,3184783
31006,8773786
31007,5416975.5
31008,6207947
31009,7170361.5
31010,6940036
31011,4699688
31012,6485486
31013,7969260
31014,18187256
31015,8398156
31016,4695341
31017,9978580
31018,5927949.5
31019,4813530.5
31020,8125766.5
31021,12572346
31022,21712188
31023,10753876
31024,5277408
31025,6381165.5
31026,6620704.5
31027,4649395
31028,3137653.5
31029,8035022.5
31030,7855328
31031,10027422
31032,10411494
31033,8933370
31034,7354859.5
31035,11164894
31036,7152753
31037,26194074
31038,4572728.5
31039,13009212
31040,5922947.5
31041,4562142
31042,3522511.5
31043,6975169
31044,9073120
31045,8074026
31046,14162346
31047,8379112.5
31048,6693859.5
31049,5764869.5
31050,8115373.5
31051,6595299
31052,4299323
31053,18728534
31054,6560971.5
31055,5869052.5
31056,12924426
31057,5946703
31058,7009071
31059,3270158.5
31060,7234579
31061,6833732.5
31062,6687869
31063,4302911.5
31064,5471583
31065,11759062
31066,4714102
31067,8832310
31068,4349079.5
31069,4898061.5
31070,5571997
31071,3906570.75
31072,9449394
31073,1970687.125
31074,7778984
31075,7361780
31076,7282936
31077,6005822
31078,4514069.5
31079,5693480.5
31080,6821483.5
31081,3138019.25
31082,11569590
31083,5402730
31084,9910636
31085,12649974
31086,4173666
31087,5303320
31088,7449058.5
31089,7244364.5
31090,34574428
31091,3516116.25
31092,7297552.5
31093,6476725.5
31094,6673368.5
31095,5301786.5
31096,21297588
31097,10564404
31098,11305042
31099,22304322
31100,5361005
31101,4330690
31102,6405786
31103,11056690
31104,5894586
31105,9273148
31106,4833934.5
31107,10808688
31108,7386595.5
31109,6135738
31110,9643322
31111,11283200
31112,6556355
31113,3753407.5
31114,5043542.5
31115,6220911
31116,6652130
31117,6922756.5
31118,4362057.5
31119,3091289.25
31120,5864447.5
31121,6084437.5
31122,6320854
31123,5508660.5
31124,5751516
31125,15190822
31126,18281362
31127,6023105.5
31128,6658226.5
31129,5954588
31130,13136354
31131,7969212
31132,9698526
31133,11255356
31134,6829301.5
31135,10241942
31136,11941428
31137,4364789
31138,7541452
31139,4693109
31140,7121017
31141,6914303
31142,9572476
31143,5594069
31144,4491911.5
31145,6243837.5
31146,6010782
31147,14002332
31148,6540702
31149,2018265.25
31150,8717262
31151,4761178.5
31152,8723078
31153,5772734.5
31154,16398416
31155,6824052.5
31156,9947504
31157,4863915
31158,10093244
31159,6661045
31160,5294678
31161,4018692.5
31162,4939176.5
31163,6809342.5
31164,6322304
31165,6300312.5
31166,6119496.5
31167,7958280.5
31168,11614576
31169,7150048
31170,6018014.5
31171,13224360
31172,5818219.5
31173,11490050
31174,9658910
31175,17185518
31176,5928217
31177,8769436
31178,4434610.5
31179,4990856
31180,4319527.5
31181,9238546
31182,7633988.5
31183,8540964
31184,5453859.5
31185,4639145
31186,9014252
31187,3746063.25
31188,5490758.5
31189,5507949.5
31190,7879286.5
31191,13738174
31192,4338558
31193,5256538.5
31194,13120172
31195,8146662.5
31196,5692788.5
31197,16205864
31198,6623718
31199,6722820.5
31200,11010808
31201,3866287.75
31202,3933208
31203,6962122.5
31204,3842404.5
31205,8829618
31206,5962315
31207,4439457.5
31208,4458002
31209,4421366
31210,5704633.5
31211,8268679.5
31212,4966299
31213,10919898
31214,7350172
31215,5722963.5
31216,6196933
31217,7285737.5
31218,8612420
31219,3796902.25
31220,7359888.5
31221,4373944
31222,7087915
31223,10055062
31224,7528980.5
31225,11624254
31226,6743899
31227,9385594
31228,10074706
31229,4508961
31230,5881396.5
31231,4517416
31232,7880663
31233,6691406
31234,7159114
31235,6132172
31236,6486276
31237,12409508
31238,6736193.5
31239,12790350
31240,6554615.5
31241,6342371
31242,7399241.5
31243,4442614.5
31244,7318628
31245,7972609
31246,12013666
31247,6060958
31248,6609832
31249,10135948
31250,6141207.5
31251,7229393
31252,6924556.5
31253,9443834
31254,5889198.5
31255,12306504
31256,7259998
31257,5570660
31258,8964704
31259,12361458
31260,8072423.5
31261,25434126
31262,6184233.5
31263,6373812.5
31264,4386489
31265,10421218
31266,8336227.5
31267,4521906.5
31268,4600591
31269,8850222
31270,4644006
31271,5712932
31272,18650648
31273,8496926
31274,6434358.5
31275,6729119
31276,5935142.5
31277,5406001
31278,15274746
31279,15056426
31280,7930269.5
31281,7221162.5
31282,11875898
31283,6988916.5
31284,4178524.5
31285,5662201.5
31286,8258310.5
31287,10406408
31288,4688730.5
31289,9397872
31290,5940675
31291,6628461.5
31292,4165827.25
31293,7290999
31294,4403253
31295,19584204
31296,9647634
31297,7499209
31298,3882898.75
31299,10135948
31300,7416887.5
31301,6665344
31302,5273664.5
31303,8759014
31304,7237990
31305,9671958
31306,3317597.25
31307,6471591.5
31308,7939924.5
31309,8799238
31310,60744904
31311,5888302.5
31312,5964350
31313,13056862
31314,6647511
31315,10449240
31316,12229164
31317,17288664
31318,10806538
31319,7182195
31320,6166003.5
31321,7551069
31322,6064894.5
31323,8412716
31324,7267544.5
31325,6588909
31326,5678374.5
31327,8648684
31328,14995596
31329,6087101.5
31330,11670840
31331,8877766
31332,5913801
31333,5596042.5
31334,4618910
31335,12075920
31336,8988424
31337,8546648
31338,4002223
31339,5109906
31340,7696259.5
31341,10179530
31342,4989801
31343,4165428
31344,4142255.75
31345,5310943.5
31346,4141916.5
31347,9535156
31348,11708642
31349,11924392
31350,3740685.75
31351,5885057
31352,10348404
31353,5473571
31354,8072820.5
31355,9866078
31356,4455806.5
31357,5418036.5
31358,2755702.5
31359,6734397
31360,8981392
31361,5188168
31362,10608708
31363,5798596.5
31364,3954632
31365,4204922
31366,7477153.5
31367,9721638
31368,6762058.5
31369,4912550.5
31370,9965142
31371,9081912
31372,7329489
31373,5574543
31374,7079319
31375,5997183
31376,6863785
31377,8976586
31378,5848431.5
31379,33502918
31380,4420423.5
31381,8513886
31382,5480334.5
31383,7624690.5
31384,25121732
31385,13793244
31386,9840386
31387,12606906
31388,5597806
31389,4877389.5
31390,7316183
31391,5764147
31392,9321152
31393,8739154
31394,6224671
31395,4369858.5
31396,9979426
31397,8595580
31398,2496955.75
31399,12173156
31400,4381443
31401,11419618
31402,11653976
31403,5456179
31404,5012149.5
31405,4503316.5
31406,6359203
31407,3873648.5
31408,6881487.5
31409,4403094
31410,12685458
31411,8672028
31412,11032522
31413,7815777
31414,4486429
31415,15363396
31416,6351319
31417,5275162.5
31418,8236009
31419,10092890
31420,9827846
31421,7510040
31422,7085155.5
31423,7413941.5
31424,18000640
31425,6054164.5
31426,5074305.5
31427,8344453.5
31428,7721789.5
31429,13162942
31430,5609109.5
31431,6221564.5
31432,5301837.5
31433,6478609
31434,4516932
31435,11880842
31436,9531742
31437,13101970
31438,9315950
31439,18224684
31440,7332496
31441,7092602
31442,7979135.5
31443,13435606
31444,7483140.5
31445,9648856
31446,13922582
31447,6940773.5
31448,9080610
31449,8060390
31450,6974174
31451,8243863.5
31452,11725668
31453,3407210
31454,5980049
31455,8123551
31456,5482903
31457,5001907
31458,17480126
31459,9080678
31460,5498477.5
31461,4982378.5
31462,3879459
31463,6197866.5
31464,8291381
31465,5569720.5
31466,52830172
31467,4015628.5
31468,16472008
31469,5441787.5
31470,6247991
31471,13487198
31472,2537008.5
31473,7869658
31474,4017266.25
31475,8203799
31476,22280934
31477,6993243
31478,5501967
31479,6242870
31480,11329680
31481,9029192
31482,10718184
31483,8731962
31484,7003238.5
31485,3648508.25
31486,3036954
31487,4930447
31488,14834540
31489,8232413.5
31490,4363712.5
31491,6274281.5
31492,8519400
31493,9058930
31494,5936343
31495,5954909
31496,8081170
31497,4656643.5
31498,6272321
31499,10957992
31500,11435078
31501,9076592
31502,10587108
31503,5731892.5
31504,10864490
31505,17854744
31506,8291709.5
31507,7101332.5
31508,6607482
31509,5991046
31510,7017406.5
31511,5468580
31512,6140776
31513,26500588
31514,27323046
31515,2291033.75
31516,17543444
31517,5796372
31518,8533836
31519,6337293.5
31520,7634944
31521,5144943
31522,4680521.5
31523,7251894
31524,9153198
31525,10908878
31526,6082682
31527,6878823
31528,4291776
31529,6193433
31530,6805031
31531,9524162
31532,6170848
31533,13570210
31534,7939411
31535,10887384
31536,6998471.5
31537,4771261
31538,5525186.5
31539,3881586.5
31540,9571914
31541,2743050.25
31542,5516915.5
31543,4481821
31544,5412267.5
31545,8304112.5
31546,13074006
31547,5837093.5
31548,5637464.5
31549,6133512.5
31550,5712833
31551,5904098
31552,8510322
31553,6303010.5
31554,8329871.5
31555,3906038.5
31556,8854174
31557,6183953
31558,10755434
31559,2972829.25
31560,9103358
31561,7275203
31562,43891760
31563,4137605.25
31564,9316126
31565,10015744
31566,6266577.5
31567,18738208
31568,6867514.5
31569,7637080.5
31570,7090974.5
31571,6957595
31572,4452797.5
31573,5718611
31574,11524816
31575,6127734
31576,7023839
31577,5380729.5
31578,8678812
31579,6137900
31580,7452322
31581,5793959.5
31582,6605328
31583,9000174
31584,4670334
31585,7446555.5
31586,13154502
31587,14327888
31588,9611110
31589,3830746
31590,5991869
31591,7035801
31592,8317592.5
31593,7943337.5
31594,9661206
31595,5707883
31596,4065721.75
31597,6379924.5
31598,3839293.75
31599,6544611
31600,7969936.5
31601,14727734
31602,6014605
31603,16127212
31604,4202438
31605,5500226.5
31606,6603109.5
31607,7788328.5
31608,5756636.5
31609,5554254
31610,7324035
31611,6465052.5
31612,5778127
31613,5519045.5
31614,15766280
31615,10076758
31616,11737286
31617,4755370.5
31618,7376554
31619,11163274
31620,4863787
31621,5367774.5
31622,32251138
31623,11736398
31624,5716166.5
31625,10445126
31626,5995388.5
31627,7041441.5
31628,11576572
31629,10284814
31630,4195655
31631,6334007
31632,19183186
31633,5432593
31634,9193810
31635,14082270
31636,6299247
31637,6196474
31638,8474878
31639,4317303
31640,10488176
31641,4458314.5
31642,3418936.25
31643,6045528.5
31644,10975746
31645,6038851
31646,9856212
31647,5008480.5
31648,11964828
31649,6259110.5
31650,6645994
31651,13398050
31652,6129717.5
31653,6085175
31654,6009337
31655,4476123
31656,24382914
31657,7569680.5
31658,4707256
31659,7787912.5
31660,6239864
31661,5501952.5
31662,7106117.5
31663,4262319.5
31664,3856303.75
31665,4582256.5
31666,5652913
31667,7995663
31668,13088026
31669,13191496
31670,7176896
31671,6362928.5
31672,8976966
31673,8570698
31674,10391272
31675,8136851
31676,7689182.5
31677,5532123.5
31678,5571823
31679,8975128
31680,8336498
31681,6590485
31682,4006952
31683,7365552.5
31684,5410322
31685,4085754.25
31686,12433832
31687,10720898
31688,11091428
31689,4260583.5
31690,8962986
31691,4304213.5
31692,4309862.5
31693,7292735
31694,6821918.5
31695,7213706
31696,3820420.5
31697,5427280.5
31698,3788720
31699,5918992.5
31700,5589823.5
31701,9491716
31702,6576813.5
31703,9290730
31704,6375144
31705,10027864
31706,5995644
31707,11587294
31708,9350662
31709,5682033.5
31710,11219092
31711,8185548
31712,7786883
31713,6110710.5
31714,5919576
31715,5719309.5
31716,6270317
31717,10968214
31718,5240736
31719,7763790
31720,4733241
31721,5090911
31722,6270653
31723,5834242.5
31724,6665316.5
31725,5571532
31726,12888628
31727,7068190
31728,4956329
31729,7586578
31730,3746541.25
31731,7622402.5
31732,8127380.5
31733,4150449.75
31734,4686885.5
31735,3307600
31736,6788841
31737,5588142.5
31738,5818154.5
31739,6486507.5
31740,8116012.5
31741,14642486
31742,13436904
31743,8009862
31744,5405662
31745,3867321.25
31746,10789872
31747,5487195
31748,17789514
31749,6002220.5
31750,9994880
31751,8762604
31752,4620826.5
31753,4151515.75
31754,8339281
31755,11858450
31756,2194568.5
31757,6661173
31758,6421148.5
31759,6532550
31760,6433949
31761,17851532
31762,2679948
31763,11933616
31764,6683966.5
31765,4368024
31766,9494474
31767,4152940.5
31768,7161994
31769,11113884
31770,3773405.5
31771,4703174
31772,8846370
31773,6255371.5
31774,6770569.5
31775,11757022
31776,2104089.25
31777,4660097.5
31778,11244058
31779,8753988
31780,7215781
31781,7440265
31782,6515005
31783,4240825
31784,5688028.5
31785,6568831
31786,5290140
31787,7278709
31788,6030479
31789,6433949
31790,4515948.5
31791,9963104
31792,7972701
31793,9303078
31794,7277953.5
31795,5800050.5
31796,5196213
31797,15020786
31798,8126546
31799,4684865.5
31800,5937672.5
31801,3997837.5
31802,7033657
31803,7781665
31804,5571631
31805,4164607.25
31806,7485808
31807,6931796
31808,7688805.5
31809,7550052.5
31810,4222873
31811,7900938
31812,7496282
31813,6645898.5
31814,6231509
31815,6399068.5
31816,5456117
31817,4030044.75
31818,6977821.5
31819,6212195.5
31820,11651464
31821,13438764
31822,5744359
31823,5611250
31824,3932688.5
31825,5059159
31826,6520237.5
31827,8243823
31828,5531431.5
31829,9077176
31830,7095303
31831,3141363
31832,12604396
31833,11773836
31834,6779037
31835,4979479.5
31836,7939575
31837,4038455.25
31838,9074150
31839,5205986.5
31840,10228066
31841,5456465
31842,7756391.5
31843,4300471
31844,6494667
31845,9749804
31846,5286418.5
31847,5505429
31848,6132006
31849,9254216
31850,6826679
31851,12442242
31852,6805137
31853,9862956
31854,6639063
31855,5196900.5
31856,6818557.5
31857,9890150
31858,12971738
31859,35040260
31860,7480210.5
31861,14535672
31862,7398449
31863,10939008
31864,4055358
31865,5349665.5
31866,3545041
31867,8265987.5
31868,5760885.5
31869,11239098
31870,3643567
31871,5214784.5
31872,12193672
31873,6713655.5
31874,5511486
31875,5950962
31876,5557551
31877,23859844
31878,3855897
31879,8911792
31880,10942422
31881,5079345
31882,15692936
31883,5445405.5
31884,5528083.5
31885,5826498
31886,9268482
31887,10206788
31888,4367648.5
31889,12316872
31890,5199788
31891,4367047.5
31892,4401578.5
31893,19367642
31894,7952941.5
31895,3868302
31896,4251584.5
31897,3913757.5
31898,4656573.5
31899,4302857.5
31900,6138967
31901,7265402
31902,7351502.5
31903,7313373
31904,4626435
31905,6976573
31906,4665271.5
31907,4418576.5
31908,3894585.25
31909,7580127.5
31910,4455110
31911,4452778.5
31912,6812430
31913,6278841.5
31914,6687114.5
31915,7372155
31916,4578067
31917,6107278
31918,4689922
31919,6949508.5
31920,4154801
31921,5464797.5
31922,5969962.5
31923,7223242.5
31924,12465254
31925,6820606
31926,8825902
31927,12553482
31928,7299983
31929,15759460
31930,7841086
31931,6329300
31932,8292034.5
31933,7912482.5
31934,6025207.5
31935,5261634.5
31936,4288006.5
31937,6805873.5
31938,6027571.5
31939,6112655.5
31940,7662699.5
31941,34649676
31942,5993058
31943,8600046
31944,4868869.5
31945,5857088
31946,12973194
31947,9084748
31948,6297396.5
31949,10344568
31950,12933504
31951,6197871.5
31952,6213644.5
31953,3878094.5
31954,11506542
31955,5560285.5
31956,9385884
31957,4742605
31958,4492003.5
31959,13005930
31960,7080705.5
31961,8721882
31962,4928603
31963,7327251.5
31964,5102994.5
31965,6517445
31966,15077432
31967,13560120
31968,8064124
31969,23933802
31970,6137368.5
31971,4544250
31972,5565764
31973,5729145
31974,7610565.5
31975,4184859.75
31976,4621685
31977,9249336
31978,5634769.5
31979,5025620.5
31980,5335274.5
31981,6748386.5
31982,8121749.5
31983,12460186
31984,7395955
31985,5257301
31986,4612288
31987,6030250.5
31988,7191925
31989,12966842
31990,3672287.75
31991,10444112
31992,5206779
31993,9805480
31994,7244622.5
31995,7092354
31996,11137054
31997,5992003.5
31998,4434967.5
31999,6071394.5
32000,6904265.5
32001,61812484
32002,23454986
32003,10195196
32004,7326373.5
32005,5204941.5
32006,16301304
32007,10271496
32008,7515789
32009,4390207.5
32010,8210141
32011,5753203
32012,1821907.75
32013,6215896
32014,6026129.5
32015,7600714.5
32016,7018401
32017,10784970
32018,7466684
32019,5847575
32020,6059308.5
32021,8932438
32022,5328889.5
32023,4195845.5
32024,6180608
32025,5834125
32026,4993260
32027,8344407.5
32028,5867175
32029,19100560
32030,4429129.5
32031,4276643.5
32032,8210052.5
32033,8473838
32034,4542553.5
32035,7799285.5
32036,8617334
32037,8686602
32038,6202040
32039,8138077.5
32040,13732376
32041,3650413.25
32042,6604429
32043,35687316
32044,5867771
32045,4029734.5
32046,8734126
32047,10839132
32048,14536600
32049,6542604.5
32050,12434690
32051,7843290
32052,6537596.5
32053,8532430
32054,6208745.5
32055,3817246.5
32056,8943876
32057,4332867.5
32058,5304119
32059,5656283.5
32060,6294708
32061,9366680
32062,6091275
32063,7046518
32064,9254518
32065,5854082
32066,6989513
32067,4118319.25
32068,5377890
32069,3727783.75
32070,13631940
32071,5327050
32072,4688906.5
32073,4350815.5
32074,6248101.5
32075,14844758
32076,20957056
32077,8833672
32078,4436171.5
32079,4809550.5
32080,5673623.5
32081,33383908
32082,5636647
32083,3963493
32084,6459467
32085,9714406
32086,10572508
32087,5549850
32088,26655650
32089,6262376
32090,15089988
32091,7087244
32092,5945601.5
32093,5992947
32094,8596762
32095,6917471
32096,3651498.5
32097,13330134
32098,6823434
32099,9126850
32100,8449320
32101,5992424.5
32102,4654290.5
32103,4202213.5
32104,6411705.5
32105,6442976
32106,7123029.5
32107,5829834.5
32108,4132736.75
32109,7796434
32110,4227314.5
32111,15694384
32112,21699564
32113,9508306
32114,7540557
32115,9761340
32116,6301185.5
32117,8541696
32118,7158864
32119,9864548
32120,12211046
32121,3632626
32122,10030354
32123,24774936
32124,8692848
32125,11289234
32126,7564645.5
32127,8527006
32128,7025383
32129,6067831.5
32130,3738335.25
32131,11738782
32132,1890406.25
32133,4185101.5
32134,4358275.5
32135,7553285
32136,10209344
32137,10691604
32138,6719768.5
32139,7670962.5
32140,6264417.5
32141,3292958.5
32142,4558321.5
32143,8150405.5
32144,4999052
32145,44730872
32146,7241870.5
32147,5365222.5
32148,5382476
32149,10255792
32150,5525759.5
32151,10013900
32152,5506268.5
32153,7186868
32154,4348719
32155,7154873.5
32156,5232000.5
32157,15872682
32158,10863832
32159,15753830
32160,5819530.5
32161,10153584
32162,8388978
32163,9662046
32164,15705544
32165,10545992
32166,10229192
32167,12458138
32168,8795116
32169,4174659.5
32170,12220250
32171,16132348
32172,8964322
32173,7040323.5
32174,8940434
32175,19630096
32176,6009883
32177,11081258
32178,6529559
32179,9364564
32180,7246276.5
32181,6312268.5
32182,5166149
32183,6152932
32184,12959374
32185,6879035
32186,8040816.5
32187,4328912
32188,10120164
32189,4487611.5
32190,5687580.5
32191,5256948
32192,15967942
32193,6952035
32194,3786057.5
32195,12910490
32196,24765994
32197,13533622
32198,6988528.5
32199,9791806
32200,8933826
32201,8627924
32202,4579344.5
32203,4144278
32204,7274544.5
32205,20149876
32206,7929611
32207,10576234
32208,6778924.5
32209,5558325
32210,6475453.5
32211,44687272
32212,6285102
32213,6713141.5
32214,7174802.5
32215,7563738
32216,6696517.5
32217,5789913
32218,6002105.5
32219,10962270
32220,6503986.5
32221,8681248
32222,5458874
32223,4652654.5
32224,5800272.5
32225,7112467.5
32226,8814070
32227,20050826
32228,11339130
32229,18040902
32230,5232740.5
32231,16907122
32232,4377634.5
32233,5953757
32234,9791030
32235,21802484
32236,8805228
32237,49953680
32238,7517748.5
32239,16072704
32240,8081572.5
32241,5552616
32242,5921713
32243,7770091
32244,5341219.5
32245,8921562
32246,8060261.5
32247,6769086
32248,9067702
32249,7994702.5
32250,7308663.5
32251,4962354.5
32252,6933767
32253,9180836
32254,31698002
32255,6365398.5
32256,6683343
32257,4434428
32258,7662983.5
32259,5815703
32260,9615470
32261,30707790
32262,8473952
32263,5603386
32264,5743222.5
32265,11054628
32266,17326932
32267,7104675.5
32268,4705243
32269,7074520
32270,9933616
32271,7331080.5
32272,3853516
32273,9304826
32274,5329637.5
32275,6844081
32276,10282246
32277,12043854
32278,8270684
