"id","price_doc"
31108,7036735
31109,5695324.5
31110,9506302
31111,11120836
31112,6241007
31113,3767218.75
31114,4903372.5
31115,5725483.5
31116,6508385.5
31117,6520167
31118,4240619
31119,3433918.25
31120,5810960.5
31121,6571341.5
31122,6147848.5
31123,5392713.5
31124,5845040.5
31125,14882582
31126,16969084
31127,5909134.5
31128,6563317
31129,5739727
31130,12951490
31131,8221581
31132,9156326
31133,10812664
31134,6960294.5
31135,10532012
31136,11130860
31137,4566878.5
31138,7576051
31139,4323698
31140,7202934.5
31141,8015514
31142,9780000
31143,5350054
31144,4112526
31145,6091551.5
31146,5905455.5
31147,13264784
31148,6401262.5
31149,2222329
31150,8785386
31151,5562458
31152,8712434
31153,5479196
31154,16173310
31155,6699419.5
31156,8578626
31157,4756954
31158,9982982
31159,6671967
31160,5565050
31161,3968722.75
31162,4953899.5
31163,6296636
31164,6472368
31165,6249341
31166,6017938
31167,7910476.5
31168,11766586
31169,8245737
31170,5767500
31171,12604648
31172,5506608.5
31173,11042662
31174,10464886
31175,16992262
31176,5507984.5
31177,8768428
31178,4394549
31179,5315805
31180,4351790.5
31181,8585614
31182,7384024
31183,8598962
31184,5554027
31185,4432603.5
31186,8741966
31187,3693997
31188,5395505.5
31189,5515027.5
31190,7991854
31191,13589134
31192,4383436
31193,5624198
31194,10371014
31195,8938354
31196,5527942
31197,15630616
31198,6363447
31199,6812634
31200,10977700
31201,4044529.25
31202,3774982.5
31203,6679657.5
31204,3904615.25
31205,9226884
31206,6163646.5
31207,4300468
31208,5738899.5
31209,4397313
31210,6101922.5
31211,7675508.5
31212,5294189.5
31213,10805256
31214,7267264.5
31215,5400871.5
31216,6139178
31217,7342084
31218,8523838
31219,3813280.5
31220,7202988.5
31221,4050856.5
31222,6943338.5
31223,10102502
31224,7643978
31225,12122526
31226,6641341
31227,9759296
31228,9867108
31229,5635888.5
31230,5738924.5
31231,4419814.5
31232,7786582
31233,6577433.5
31234,6732289
31235,5685244.5
31236,6901462
31237,11711512
31238,6815875
31239,12732076
31240,7041240.5
31241,6550647
31242,7471604.5
31243,4057955.75
31244,7427415
31245,8136378
31246,11996770
31247,5809207
31248,6869806
31249,10067576
31250,6096032.5
31251,7286297
31252,6701543
31253,8936030
31254,5673196
31255,12095600
31256,7224927.5
31257,5250946.5
31258,10193570
31259,12681104
31260,8516076
31261,26632084
31262,6132923.5
31263,6461738.5
31264,4172300.5
31265,10630334
31266,8134707
31267,4282696.5
31268,4477968.5
31269,8594770
31270,4358035.5
31271,5799960.5
31272,17992752
31273,8406626
31274,6297220.5
31275,6716377
31276,6037459
31277,5519872.5
31278,14552128
31279,14480552
31280,7968966
31281,7308120.5
31282,12187342
31283,6839841
31284,4601471.5
31285,5823428
31286,7967636.5
31287,10280582
31288,4597003.5
31289,9435192
31290,6126739.5
31291,6778066
31292,4062520
31293,7496306.5
31294,4104910
31295,19518688
31296,9766794
31297,8722514
31298,3772606.25
31299,10061600
31300,7295201
31301,6559024
31302,5062216.5
31303,8920014
31304,7444602.5
31305,8577166
31306,3363366.5
31307,6467558
31308,8557328
31309,9037494
31310,60507536
31311,5595367
31312,6120468.5
31313,12574376
31314,6651744.5
31315,10270686
31316,12669148
31317,18443934
31318,9178758
31319,7071178.5
31320,6150279.5
31321,7045108
31322,6531205
31323,7855769.5
31324,7194672
31325,6752363
31326,5530873.5
31327,8452894
31328,13086582
31329,5681527.5
31330,11188994
31331,8777458
31332,5752180.5
31333,5440351.5
31334,4502341.5
31335,9867874
31336,8332992
31337,7688786.5
31338,4138489
31339,4900077.5
31340,7839728
31341,9890854
31342,5575637
31343,4129849.75
31344,4262335
31345,5238760.5
31346,4006725
31347,9650968
31348,11701582
31349,11727812
31350,3666802.75
31351,5653223
31352,10597478
31353,5391208.5
31354,8143704
31355,9767072
31356,4654646
31357,5433766.5
31358,2631629.25
31359,6844032
31360,9070952
31361,4812467.5
31362,10344554
31363,5507064
31364,3645988
31365,4311253.5
31366,7061736.5
31367,9430146
31368,6695125.5
31369,4813676
31370,9881274
31371,8503184
31372,7168581.5
31373,4985498.5
31374,6988420.5
31375,6027951.5
31376,6820325
31377,9446958
31378,6429641
31379,34566060
31380,4616178.5
31381,8051098.5
31382,5825271
31383,8203315.5
31384,24786628
31385,14496674
31386,9663610
31387,12431856
31388,5490541.5
31389,4732299.5
31390,8007830.5
31391,5476162
31392,9766568
31393,9022872
31394,6115550.5
31395,4546579.5
31396,9471832
31397,6972524
31398,2677499.5
31399,11960728
31400,4802136.5
31401,11704246
31402,9096094
31403,5470440.5
31404,5163736
31405,4529100.5
31406,6513895.5
31407,3794765.5
31408,6641464
31409,4342573
31410,12161540
31411,8217832
31412,10859934
31413,8025394
31414,4487605
31415,15066014
31416,6942495.5
31417,5281693
31418,8419986
31419,10349768
31420,9494338
31421,7081635.5
31422,6821284
31423,7623256
31424,17276178
31425,6328545
31426,5027863
31427,7099778
31428,7367614
31429,12852520
31430,5218311.5
31431,5799009.5
31432,5251106.5
31433,6655560
31434,4244102.5
31435,11292066
31436,9659574
31437,12637804
31438,9273766
31439,21847996
31440,7556715.5
31441,7177745.5
31442,8013269.5
31443,12852216
31444,7322685.5
31445,9030166
31446,12469256
31447,6959286
31448,7843765.5
31449,8444434
31450,6546131.5
31451,8159384
31452,12056940
31453,3581195.25
31454,6074870.5
31455,7469911
31456,5474058
31457,5462246
31458,17074882
31459,8786014
31460,5482672
31461,5199948.5
31462,3873206.5
31463,5817306.5
31464,8001625
31465,5838714
31466,52429376
31467,4016854.75
31468,16762094
31469,5378200
31470,5895186
31471,12958964
31472,2686702.25
31473,8010573.5
31474,4400696
31475,8033152.5
31476,23743992
31477,7775978
31478,5514696
31479,6310125.5
31480,9248224
31481,8785956
31482,10831146
31483,9589704
31484,6959127
31485,3732913
31486,3015155.5
31487,5064758
31488,14576582
31489,8069325
31490,4982709.5
31491,6273700
31492,8503504
31493,9626088
31494,5805522
31495,5859727
31496,9390228
31497,5062717.5
31498,6369349.5
31499,11447186
31500,10674874
31501,9255222
31502,10614356
31503,5654528
31504,10031626
31505,18551506
31506,8008661
31507,6877988.5
31508,6684891
31509,5834432
31510,6380552.5
31511,5495275
31512,6284808
31513,24885748
31514,27761890
31515,2304984.5
31516,15965196
31517,6297788
31518,8600118
31519,6766097
31520,7486131.5
31521,5142209.5
31522,4593969.5
31523,7269970.5
31524,9517272
31525,12187522
31526,6039586.5
31527,7143828.5
31528,4844429.5
31529,6075655.5
31530,6925373.5
31531,9708134
31532,6138816
31533,14207088
31534,7838645
31535,10626980
31536,7508466.5
31537,4494508.5
31538,5231955.5
31539,3818134.25
31540,9616080
31541,2959909
31542,5936587.5
31543,4453151.5
31544,5394445.5
31545,7993431.5
31546,12924216
31547,6436991
31548,6576183
31549,6011258.5
31550,5437988.5
31551,6202727
31552,8122716.5
31553,6708071
31554,8247311.5
31555,3945617.25
31556,7277987
31557,6165710.5
31558,10309798
31559,2973631.75
31560,7536714.5
31561,7293355
31562,33002232
31563,4183535.75
31564,9013736
31565,9779356
31566,6119154.5
31567,18867988
31568,7394422.5
31569,7419083.5
31570,7236134
31571,6931427
31572,4044751.75
31573,5909244
31574,11475256
31575,6070813
31576,6887475.5
31577,5350113.5
31578,8866414
31579,5701577.5
31580,7621284.5
31581,6024842.5
31582,6799963
31583,8589922
31584,4433061
31585,7181597
31586,12659586
31587,15330860
31588,9523774
31589,3728059
31590,5861601.5
31591,7545333
31592,7800736
31593,8190757.5
31594,9287980
31595,5914942.5
31596,3919517.75
31597,5910689
31598,3955990.75
31599,6445300
31600,7715258
31601,16082514
31602,6040384
31603,15645950
31604,4005869.5
31605,5493428
31606,6802841
31607,7988285
31608,5847273.5
31609,5932856.5
31610,7548168
31611,6675395
31612,6212149
31613,5275388.5
31614,13041950
31615,10015720
31616,11271008
31617,4845672
31618,7375378
31619,10812126
31620,4646003
31621,6084582.5
31622,30605326
31623,11491004
31624,5340109.5
31625,10325466
31626,6061484.5
31627,7813558
31628,10901306
31629,10084120
31630,4031184.75
31631,6353332.5
31632,17621782
31633,5625829
31634,8700508
31635,12581486
31636,6245622
31637,5845106.5
31638,8282136.5
31639,4162219.75
31640,11261980
31641,4365439.5
31642,3481542
31643,5680076.5
31644,10783318
31645,5832149.5
31646,9169802
31647,5709966
31648,11797772
31649,6098223.5
31650,6862879.5
31651,12478254
31652,5883893.5
31653,5843347.5
31654,6187285.5
31655,4451493.5
31656,20452468
31657,7468391
31658,4602187.5
31659,8074928
31660,5784815.5
31661,5407667
31662,7235001
31663,4237585
31664,4045965.25
31665,4423558.5
31666,6111737.5
31667,7515787.5
31668,11148860
31669,12681574
31670,7275218
31671,6293278
31672,8540908
31673,8913348
31674,9610068
31675,7785402
31676,7498946
31677,5307882.5
31678,5378189.5
31679,8848142
31680,7523536
31681,6704873.5
31682,4091024.75
31683,7078869.5
31684,5325447
31685,4203157
31686,13622314
31687,11671968
31688,11087732
31689,4149487.25
31690,7540451
31691,4270309
31692,4672066.5
31693,6903673.5
31694,7467897
31695,7353630
31696,3815685.75
31697,5277510.5
31698,3795918.75
31699,5737012
31700,5758010.5
31701,9090346
31702,6283634.5
31703,8880030
31704,6146751
31705,10324360
31706,5879459.5
31707,10431758
31708,8672344
31709,5651971.5
31710,11503040
31711,7664345.5
31712,8819708
31713,6029884
31714,5728796.5
31715,5408755
31716,6000147.5
31717,10494714
31718,5353906
31719,7214338.5
31720,4782224.5
31721,4902670
31722,6094428
31723,5879802
31724,6410997.5
31725,5642294
31726,13069570
31727,7016077.5
31728,4724032
31729,7341398.5
31730,3679042.75
31731,7614454
31732,7913710
31733,4064119.75
31734,4567590.5
31735,3037574
31736,6746707.5
31737,5400488.5
31738,6016256
31739,6707162
31740,7985172
31741,15284124
31742,12774960
31743,8146222.5
31744,5327367.5
31745,3911103.25
31746,10521696
31747,5425657.5
31748,18656826
31749,5813524
31750,9895598
31751,8053653
31752,4422445.5
31753,4010267.5
31754,9421432
31755,11747322
31756,2331748.25
31757,6561885.5
31758,6331831
31759,6661130.5
31760,6372499.5
31761,17271548
31762,2606626
31763,11682214
31764,6466372.5
31765,4312897
31766,8634558
31767,4139916
31768,7290788
31769,10798492
31770,3976336.5
31771,4388106.5
31772,8693788
31773,5884023
31774,6873352
31775,11066092
31776,2140868.25
31777,4668949
31778,11593536
31779,8944920
31780,7277752
31781,7979086
31782,6633626
31783,4362113.5
31784,6246394.5
31785,6050236.5
31786,5257008
31787,7121983
31788,5788131.5
31789,6323375.5
31790,4227524
31791,9263790
31792,7578752.5
31793,9197042
31794,7121149
31795,6097920
31796,5253872.5
31797,14873826
31798,7786584.5
31799,4963736.5
31800,6192682
31801,3998462.75
31802,6839023.5
31803,7936665.5
31804,5508551.5
31805,4006058.25
31806,7458451.5
31807,6869568.5
31808,8533298
31809,7219798.5
31810,4224435.5
31811,8112482
31812,7287325
31813,6824017
31814,6311660.5
31815,6322529
31816,5212897
31817,4036210
31818,6823527
31819,6170147
31820,11779802
31821,14223242
31822,5471798.5
31823,5262899
31824,3705430.25
31825,5326358
31826,6595262.5
31827,8170700.5
31828,6072804
31829,9123950
31830,7488349
31831,3547132
31832,12081700
31833,11859706
31834,6593798.5
31835,5101230
31836,8154754.5
31837,3754999
31838,8609554
31839,5180403
31840,10411924
31841,5426328
31842,8052615
31843,4276552
31844,6528582
31845,9177814
31846,5242423
31847,5404480
31848,6120779
31849,9139326
31850,6644885
31851,12106902
31852,7466403
31853,9612256
31854,6543787.5
31855,4913790
31856,6442136.5
31857,9280740
31858,12507026
31859,32973000
31860,7247717.5
31861,14223304
31862,7447846
31863,10273576
31864,3711727
31865,5243924
31866,3398102.25
31867,8710444
31868,5474495.5
31869,10797422
31870,3567362.75
31871,5279719
31872,11420920
31873,6903134.5
31874,5568118
31875,6087704.5
31876,5527996
31877,23906870
31878,4103285
31879,8546002
31880,10248718
31881,5106320.5
31882,14557720
31883,5443332
31884,5507291
31885,5781055.5
31886,9297942
31887,9985558
31888,4288713.5
31889,11871986
31890,5144943
31891,4158656.75
31892,4114743
31893,17167360
31894,8848602
31895,3996871
31896,3955262.75
31897,4063878
31898,4404951
31899,4291444
31900,6171440.5
31901,7391025.5
31902,7386400
31903,6408692
31904,4360010
31905,6916429.5
31906,4599248
31907,4154332.25
31908,3967354.5
31909,7717519
31910,4392164
31911,4240120.5
31912,6856616.5
31913,7832219.5
31914,6672287.5
31915,7521083.5
31916,4459280.5
31917,5878730
31918,4749891.5
31919,6900502.5
31920,3993010.25
31921,5115048
31922,6243091.5
31923,9357898
31924,12949340
31925,7009107
31926,8765718
31927,12375054
31928,7264844.5
31929,13583492
31930,7720278.5
31931,6749912
31932,8542130
31933,7650361
31934,6213749.5
31935,5385097
31936,4052737.75
31937,6788588.5
31938,6001270
31939,6615220.5
31940,7717868.5
31941,32125340
31942,6150018.5
31943,8555112
31944,4364587.5
31945,6042229.5
31946,12121050
31947,9284028
31948,6698292.5
31949,11108402
31950,12651548
31951,6106149.5
31952,5976342
31953,3908098.75
31954,11028202
31955,5546582.5
31956,9042856
31957,4714640
31958,4632669.5
31959,12537374
31960,6892444
31961,8716976
31962,4989404
31963,7280052.5
31964,5285337
31965,6504950.5
31966,13927750
31967,13852662
31968,7412547.5
31969,22206056
31970,6223844
31971,4331413
31972,5378324.5
31973,5364824.5
31974,7626643.5
31975,4106652.25
31976,4433321
31977,9521124
31978,5589412
31979,5162864.5
31980,5266169.5
31981,6527077.5
31982,9852200
31983,13186910
31984,8095605
31985,5326703.5
31986,4464127
31987,6383417.5
31988,8148359
31989,13619264
31990,3457885.5
31991,10425410
31992,5223668
31993,10402224
31994,7407522
31995,7557663
31996,12059804
31997,5793463
31998,4130346.25
31999,5803738.5
32000,6739944.5
32001,60632304
32002,28111120
32003,9804866
32004,7292716
32005,5248273.5
32006,15690152
32007,10035454
32008,7077974
32009,4172883.25
32010,7946406.5
32011,5375226
32012,1978149.875
32013,5759034
32014,6134600
32015,7356588
32016,6811605
32017,10815174
32018,7677133
32019,6187439
32020,5932569
32021,8572920
32022,5478099.5
32023,4135990.5
32024,6141919.5
32025,6229432.5
32026,4687873.5
32027,7888617.5
32028,5466094
32029,17737892
32030,4434932.5
32031,4050094.5
32032,8732096
32033,8594424
32034,4101930.5
32035,7364826
32036,6911247
32037,8985872
32038,6185524
32039,9871506
32040,13907506
32041,3614764
32042,6550113
32043,42337032
32044,5655803
32045,3867173.75
32046,8548880
32047,11707958
32048,13739904
32049,7113304
32050,13362564
32051,7929070.5
32052,6566537
32053,8599682
32054,7420835
32055,4563153
32056,9508450
32057,4943890
32058,4913809.5
32059,5658016
32060,6360010.5
32061,9680424
32062,6443334.5
32063,7272848.5
32064,9939950
32065,5635175
32066,6879380
32067,4221709
32068,5307510
32069,3675122.5
32070,13827686
32071,5513582.5
32072,4587494.5
32073,4015905.5
32074,5680223.5
32075,12285194
32076,19964124
32077,8754366
32078,4298483
32079,4542923
32080,5330304.5
32081,35747056
32082,5636612
32083,3803344
32084,6034683
32085,9377334
32086,9706522
32087,5490566
32088,22703580
32089,7305594
32090,14653826
32091,7145419
32092,5642760.5
32093,6066767
32094,8498688
32095,6701094
32096,3863317.75
32097,13022752
32098,6951862
32099,8592398
32100,8335045
32101,5705153.5
32102,4700909.5
32103,3908787.25
32104,5925547
32105,7006919
32106,7248898.5
32107,5648313
32108,4016252
32109,7212123
32110,3959068.5
32111,13746374
32112,20839516
32113,9420210
32114,7739392
32115,9030602
32116,6430278.5
32117,8696144
32118,7286637.5
32119,9551064
32120,12446694
32121,3596724
32122,10138976
32123,23831776
32124,8525830
32125,11692410
32126,7378822.5
32127,8513648
32128,6845605
32129,5791660.5
32130,3973557.25
32131,11933556
32132,2169556.25
32133,4047376.5
32134,4253484.5
32135,7405836.5
32136,11947176
32137,10025932
32138,6550501
32139,7459536.5
32140,6345408
32141,3397007
32142,4340810.5
32143,8190603.5
32144,4731005.5
32145,37493436
32146,7259932
32147,6109069
32148,5343539.5
32149,11278460
32150,5399410
32151,9993318
32152,5014379.5
32153,7261462
32154,4525361
32155,7170297
32156,5470038
32157,14931896
32158,11059488
32159,15280766
32160,5572111.5
32161,9572624
32162,7987906.5
32163,9091370
32164,15692050
32165,10305048
32166,9938438
32167,12483930
32168,8548978
32169,4750796
32170,12234356
32171,14988736
32172,8555738
32173,6793931
32174,9286642
32175,22818424
32176,5954452.5
32177,10938180
32178,6448012.5
32179,9596812
32180,7188527.5
32181,6283155
32182,4797905
32183,6154606
32184,13381330
32185,6853426.5
32186,7836867.5
32187,4176530.25
32188,10546746
32189,4253484.5
32190,5375028.5
32191,4806854.5
32192,15193000
32193,7544595
32194,3841375
32195,13748930
32196,21930922
32197,10517770
32198,7028600
32199,8599364
32200,9541752
32201,8586534
32202,4255816.5
32203,4140015
32204,6683745.5
32205,21301562
32206,8304694
32207,10208154
32208,6679239.5
32209,5127712.5
32210,6770221.5
32211,47058460
32212,5749372
32213,6617116.5
32214,8401958
32215,7380498.5
32216,6584212
32217,5853414.5
32218,5945830
32219,10970980
32220,6142304
32221,8475868
32222,5445888.5
32223,4848063.5
32224,5703944.5
32225,7062819.5
32226,8778504
32227,18933914
32228,11473366
32229,17497836
32230,5253986.5
32231,17267822
32232,4200690
32233,5921710.5
32234,12885802
32235,22994512
32236,8688944
32237,48333072
32238,6886274
32239,15552482
32240,8218582
32241,5374680.5
32242,5797499.5
32243,7780393
32244,5231840.5
32245,8425198
32246,7994663
32247,6893426.5
32248,8547832
32249,7737367.5
32250,6893869
32251,5087114.5
32252,7047366
32253,9293870
32254,30581936
32255,6365277.5
32256,6576863.5
32257,4021625
32258,7113071.5
32259,5898723
32260,10057528
32261,26711112
32262,8601060
32263,6370899
32264,5392268
32265,10704864
32266,16602828
32267,7006914.5
32268,4560508
32269,7134394.5
32270,10432226
32271,7045208
32272,3683584
32273,9642550
32274,5261403.5
32275,6657443.5
32276,9910342
32277,14142258
32278,8027451
32279,4724948
32280,5785680
